date,open,high,low,close,volume
2026-05-06 22:00:00-04:00,4723.39990234375,4727.2998046875,4708.2001953125,4716.0,2563
2026-05-06 23:00:00-04:00,4715.2001953125,4718.60009765625,4708.89990234375,4709.0,1410
2026-05-07 00:00:00-04:00,4707.7001953125,4709.5,4700.39990234375,4705.10009765625,2338
2026-05-07 01:00:00-04:00,4705.0,4715.39990234375,4703.10009765625,4709.39990234375,2309
2026-05-07 02:00:00-04:00,4709.5,4759.39990234375,4709.5,4748.60009765625,7868
2026-05-07 03:00:00-04:00,4747.7998046875,4760.5,4741.0,4752.5,6031
2026-05-07 04:00:00-04:00,4753.2001953125,4763.60009765625,4740.89990234375,4741.10009765625,6660
2026-05-07 05:00:00-04:00,4741.39990234375,4749.0,4732.0,4738.39990234375,5442
2026-05-07 06:00:00-04:00,4738.10009765625,4749.60009765625,4736.0,4745.0,3028
2026-05-07 07:00:00-04:00,4745.39990234375,4753.0,4736.39990234375,4752.0,4139
2026-05-07 08:00:00-04:00,4752.10009765625,4762.7001953125,4741.7001953125,4760.10009765625,8404
2026-05-07 09:00:00-04:00,4760.2001953125,4768.5,4741.0,4756.5,11580
2026-05-07 10:00:00-04:00,4756.0,4774.0,4751.10009765625,4773.2998046875,13270
2026-05-07 11:00:00-04:00,4773.39990234375,4775.2001953125,4694.2998046875,4739.10009765625,12905
2026-05-07 12:00:00-04:00,4739.2998046875,4739.89990234375,4712.60009765625,4724.7998046875,11706
2026-05-07 13:00:00-04:00,4725.0,4729.5,4696.60009765625,4721.10009765625,25024
2026-05-07 14:00:00-04:00,4721.0,4725.5,4704.60009765625,4719.10009765625,6563
2026-05-07 15:00:00-04:00,4719.60009765625,4722.5,4707.0,4712.89990234375,4212
2026-05-07 16:00:00-04:00,4713.0,4729.10009765625,4693.2998046875,4696.0,4068
2026-05-07 18:00:00-04:00,4682.5,4708.5,4671.0,4694.89990234375,0
2026-05-07 19:00:00-04:00,4694.39990234375,4714.39990234375,4693.89990234375,4713.2001953125,1629
2026-05-07 20:00:00-04:00,4713.39990234375,4718.5,4702.7001953125,4710.0,2412
2026-05-07 21:00:00-04:00,4710.10009765625,4734.2998046875,4709.10009765625,4731.2001953125,4467
2026-05-07 22:00:00-04:00,4731.10009765625,4741.39990234375,4715.39990234375,4721.7001953125,3497
2026-05-07 23:00:00-04:00,4721.60009765625,4739.7998046875,4719.2998046875,4729.0,2252
2026-05-08 00:00:00-04:00,4728.60009765625,4731.89990234375,4716.60009765625,4719.39990234375,2211
2026-05-08 01:00:00-04:00,4719.60009765625,4740.0,4718.2998046875,4736.0,2147
2026-05-08 02:00:00-04:00,4736.5,4743.5,4721.10009765625,4734.2998046875,3944
2026-05-08 03:00:00-04:00,4734.0,4734.89990234375,4706.2001953125,4717.39990234375,6270
2026-05-08 04:00:00-04:00,4717.2001953125,4732.89990234375,4715.89990234375,4724.7998046875,2612
2026-05-08 05:00:00-04:00,4725.39990234375,4732.5,4716.89990234375,4721.60009765625,3270
2026-05-08 06:00:00-04:00,4721.39990234375,4737.7998046875,4720.7001953125,4729.39990234375,2592
2026-05-08 07:00:00-04:00,4730.10009765625,4737.0,4723.2001953125,4727.5,3506
2026-05-08 08:00:00-04:00,4727.5,4741.60009765625,4709.60009765625,4734.10009765625,10610
2026-05-08 09:00:00-04:00,4733.39990234375,4758.60009765625,4725.7001953125,4757.7998046875,13327
2026-05-08 10:00:00-04:00,4757.7998046875,4760.39990234375,4723.10009765625,4725.7001953125,13223
2026-05-08 11:00:00-04:00,4725.7998046875,4730.7998046875,4711.5,4716.60009765625,10420
2026-05-08 12:00:00-04:00,4716.39990234375,4729.89990234375,4715.0,4721.89990234375,4564
2026-05-08 13:00:00-04:00,4721.89990234375,4732.10009765625,4721.7001953125,4730.39990234375,10898
2026-05-08 14:00:00-04:00,4730.39990234375,4738.60009765625,4729.2998046875,4731.89990234375,3024
2026-05-08 15:00:00-04:00,4731.5,4736.39990234375,4730.60009765625,4733.39990234375,1986
2026-05-08 16:00:00-04:00,4733.7998046875,4733.89990234375,4723.2998046875,4730.7001953125,2075
2026-05-10 18:00:00-04:00,4696.7998046875,4704.5,4690.0,4700.10009765625,2147
2026-05-10 19:00:00-04:00,4700.0,4707.5,4697.2998046875,4700.2998046875,1740
2026-05-10 20:00:00-04:00,4699.89990234375,4702.10009765625,4678.39990234375,4692.5,5051
2026-05-10 21:00:00-04:00,4692.0,4714.10009765625,4683.5,4694.2001953125,6290
2026-05-10 22:00:00-04:00,4694.7001953125,4709.0,4684.7001953125,4690.0,5125
2026-05-10 23:00:00-04:00,4689.60009765625,4698.2998046875,4683.10009765625,4687.0,2809
2026-05-11 00:00:00-04:00,4686.39990234375,4687.7001953125,4675.89990234375,4679.7998046875,2618
2026-05-11 01:00:00-04:00,4679.7998046875,4688.7998046875,4655.10009765625,4659.60009765625,6147
2026-05-11 02:00:00-04:00,4659.5,4688.7001953125,4656.60009765625,4686.7001953125,5518
2026-05-11 03:00:00-04:00,4686.89990234375,4688.60009765625,4672.7998046875,4676.39990234375,3301
2026-05-11 04:00:00-04:00,4676.2998046875,4687.5,4672.7998046875,4675.89990234375,3633
2026-05-11 05:00:00-04:00,4675.60009765625,4678.39990234375,4658.7001953125,4665.2998046875,6450
2026-05-11 06:00:00-04:00,4665.0,4675.89990234375,4664.5,4672.2001953125,2995
2026-05-11 07:00:00-04:00,4672.60009765625,4686.0,4672.60009765625,4683.2998046875,3770
2026-05-11 08:00:00-04:00,4682.89990234375,4710.2001953125,4675.89990234375,4708.7001953125,11000
2026-05-11 09:00:00-04:00,4708.89990234375,4758.39990234375,4707.2998046875,4745.7001953125,21316
2026-05-11 10:00:00-04:00,4745.7001953125,4748.5,4724.60009765625,4735.39990234375,13139
2026-05-11 11:00:00-04:00,4735.2998046875,4748.10009765625,4732.2001953125,4741.7998046875,5462
2026-05-11 12:00:00-04:00,4742.0,4743.2001953125,4716.7998046875,4726.10009765625,7320
2026-05-11 13:00:00-04:00,4726.0,4734.2001953125,4725.39990234375,4733.0,9394
2026-05-11 14:00:00-04:00,4733.10009765625,4738.7998046875,4730.10009765625,4733.7998046875,2600
2026-05-11 15:00:00-04:00,4734.2001953125,4746.5,4731.7998046875,4743.5,4586
2026-05-11 16:00:00-04:00,4743.7001953125,4748.5,4739.5,4745.60009765625,1702
2026-05-11 18:00:00-04:00,4745.2998046875,4766.7998046875,4745.2001953125,4760.7001953125,0
2026-05-11 19:00:00-04:00,4760.5,4780.2998046875,4755.2001953125,4777.2001953125,5329
2026-05-11 20:00:00-04:00,4776.7001953125,4783.39990234375,4757.7998046875,4759.2998046875,4961
2026-05-11 21:00:00-04:00,4758.89990234375,4765.60009765625,4729.7998046875,4736.60009765625,5516
2026-05-11 22:00:00-04:00,4736.2998046875,4743.39990234375,4731.10009765625,4739.7998046875,2971
2026-05-11 23:00:00-04:00,4739.5,4742.39990234375,4726.7998046875,4729.0,2596
2026-05-12 00:00:00-04:00,4729.10009765625,4739.60009765625,4720.10009765625,4723.10009765625,2574
2026-05-12 01:00:00-04:00,4722.5,4731.0,4717.5,4723.2001953125,3936
2026-05-12 02:00:00-04:00,4722.60009765625,4722.60009765625,4701.60009765625,4705.39990234375,6639
2026-05-12 03:00:00-04:00,4705.0,4711.7001953125,4692.39990234375,4707.7998046875,5043
2026-05-12 04:00:00-04:00,4707.5,4714.7998046875,4704.60009765625,4710.89990234375,2657
2026-05-12 05:00:00-04:00,4710.7001953125,4713.2998046875,4702.2001953125,4707.60009765625,3690
2026-05-12 06:00:00-04:00,4708.0,4716.7001953125,4692.7998046875,4701.89990234375,4698
2026-05-12 07:00:00-04:00,4702.39990234375,4717.2001953125,4694.7001953125,4714.60009765625,3913
2026-05-12 08:00:00-04:00,4714.5,4719.7998046875,4697.39990234375,4713.7998046875,9041
2026-05-12 09:00:00-04:00,4713.60009765625,4717.10009765625,4684.5,4687.0,13210
2026-05-12 10:00:00-04:00,4686.5,4703.0,4676.0,4680.0,10866
2026-05-12 11:00:00-04:00,4680.0,4683.60009765625,4645.2001953125,4673.10009765625,18910
2026-05-12 12:00:00-04:00,4673.5,4682.39990234375,4671.2998046875,4678.10009765625,4852
2026-05-12 13:00:00-04:00,4678.39990234375,4689.7998046875,4678.39990234375,4685.7001953125,10977
2026-05-12 14:00:00-04:00,4685.7001953125,4705.5,4683.0,4703.0,4942
2026-05-12 15:00:00-04:00,4704.10009765625,4723.2998046875,4703.60009765625,4723.2001953125,4188
2026-05-12 16:00:00-04:00,4722.7998046875,4726.7001953125,4719.39990234375,4722.60009765625,1764
2026-05-12 18:00:00-04:00,4722.2998046875,4730.2001953125,4720.2998046875,4724.60009765625,0
2026-05-12 19:00:00-04:00,4724.5,4731.60009765625,4723.0,4724.7001953125,2894
2026-05-12 20:00:00-04:00,4724.5,4734.7998046875,4721.0,4723.0,2859
2026-05-12 21:00:00-04:00,4722.60009765625,4725.10009765625,4709.2001953125,4710.89990234375,4567
2026-05-12 22:00:00-04:00,4710.5,4715.7001953125,4696.0,4700.60009765625,4072
2026-05-12 23:00:00-04:00,4700.5,4714.2998046875,4697.10009765625,4703.0,3029
2026-05-13 00:00:00-04:00,4704.5,4711.39990234375,4703.39990234375,4707.89990234375,1367
2026-05-13 01:00:00-04:00,4707.5,4715.7001953125,4701.2998046875,4711.39990234375,2464
2026-05-13 02:00:00-04:00,4711.7998046875,4723.10009765625,4706.89990234375,4709.7998046875,4357
2026-05-13 03:00:00-04:00,4709.7998046875,4716.60009765625,4704.7998046875,4710.39990234375,4382
2026-05-13 04:00:00-04:00,4710.2998046875,4712.0,4701.7998046875,4707.7001953125,3497
2026-05-13 05:00:00-04:00,4707.7998046875,4709.2001953125,4692.2998046875,4709.0,5883
2026-05-13 06:00:00-04:00,4708.39990234375,4718.2001953125,4701.0,4701.60009765625,3041
2026-05-13 07:00:00-04:00,4701.7998046875,4713.89990234375,4698.60009765625,4705.2001953125,3113
2026-05-13 08:00:00-04:00,4704.89990234375,4709.39990234375,4682.0,4690.7001953125,9990
2026-05-13 09:00:00-04:00,4690.60009765625,4702.0,4676.0,4686.2001953125,11058
2026-05-13 10:00:00-04:00,4686.2001953125,4698.2998046875,4679.7998046875,4686.7998046875,9935
2026-05-13 11:00:00-04:00,4687.10009765625,4708.0,4686.0,4703.2998046875,6097
2026-05-13 12:00:00-04:00,4703.0,4717.89990234375,4702.7998046875,4703.5,8297
2026-05-13 13:00:00-04:00,4703.7001953125,4709.2001953125,4692.60009765625,4693.39990234375,11680
2026-05-13 14:00:00-04:00,4693.7998046875,4702.0,4685.5,4692.89990234375,4130
2026-05-13 15:00:00-04:00,4692.60009765625,4698.60009765625,4691.2998046875,4696.10009765625,2143
2026-05-13 16:00:00-04:00,4696.0,4701.39990234375,4693.7001953125,4697.10009765625,1059
2026-05-13 18:00:00-04:00,4696.7998046875,4707.2998046875,4695.5,4706.39990234375,0
2026-05-13 19:00:00-04:00,4706.2001953125,4709.0,4699.7001953125,4703.5,832
2026-05-13 20:00:00-04:00,4703.10009765625,4713.7001953125,4696.2001953125,4712.0,2120
2026-05-13 21:00:00-04:00,4712.2001953125,4714.0,4690.2001953125,4695.0,3819
2026-05-13 22:00:00-04:00,4695.5,4706.5,4686.0,4692.7001953125,2465
2026-05-13 23:00:00-04:00,4692.7998046875,4699.39990234375,4679.2998046875,4680.7998046875,2850
2026-05-14 00:00:00-04:00,4680.7998046875,4719.7001953125,4673.2001953125,4709.2001953125,5598
2026-05-14 01:00:00-04:00,4709.5,4711.2001953125,4696.0,4696.2998046875,2585
2026-05-14 02:00:00-04:00,4696.2001953125,4709.2998046875,4692.7001953125,4707.2001953125,3244
2026-05-14 03:00:00-04:00,4706.7001953125,4725.7998046875,4697.7001953125,4700.10009765625,5792
2026-05-14 04:00:00-04:00,4699.5,4713.60009765625,4698.89990234375,4700.2998046875,3367
2026-05-14 05:00:00-04:00,4699.7998046875,4709.2998046875,4694.60009765625,4706.10009765625,2763
2026-05-14 06:00:00-04:00,4706.0,4711.89990234375,4698.0,4704.10009765625,2516
2026-05-14 07:00:00-04:00,4703.5,4711.60009765625,4695.89990234375,4700.39990234375,3102
2026-05-14 08:00:00-04:00,4700.2001953125,4716.89990234375,4698.39990234375,4711.7998046875,7363
2026-05-14 09:00:00-04:00,4712.2001953125,4715.2001953125,4671.2998046875,4685.2001953125,13305
2026-05-14 10:00:00-04:00,4685.0,4707.2998046875,4683.0,4685.7001953125,9451
2026-05-14 11:00:00-04:00,4685.60009765625,4695.7998046875,4683.0,4691.89990234375,4380
2026-05-14 12:00:00-04:00,4692.10009765625,4693.5,4676.10009765625,4684.7998046875,5124
2026-05-14 13:00:00-04:00,4684.39990234375,4689.60009765625,4682.7001953125,4684.2001953125,5545
2026-05-14 14:00:00-04:00,4684.5,4684.5,4672.5,4677.2998046875,3937
2026-05-14 15:00:00-04:00,4677.39990234375,4677.39990234375,4658.0,4659.5,5696
2026-05-14 16:00:00-04:00,4659.60009765625,4663.0,4649.2998046875,4655.39990234375,2804
2026-05-14 18:00:00-04:00,4654.5,4667.0,4651.0,4666.7001953125,0
2026-05-14 19:00:00-04:00,4666.39990234375,4670.10009765625,4651.0,4656.7001953125,2992
2026-05-14 20:00:00-04:00,4656.39990234375,4662.7998046875,4618.2998046875,4635.10009765625,8786
2026-05-14 21:00:00-04:00,4635.0,4636.7001953125,4611.0,4617.89990234375,7338
2026-05-14 22:00:00-04:00,4617.89990234375,4627.39990234375,4613.5,4621.89990234375,3538
2026-05-14 23:00:00-04:00,4621.60009765625,4626.5,4611.2998046875,4619.7998046875,3428
2026-05-15 00:00:00-04:00,4619.2998046875,4625.89990234375,4608.2001953125,4610.0,2800
2026-05-15 01:00:00-04:00,4610.0,4610.60009765625,4560.10009765625,4562.89990234375,11957
2026-05-15 02:00:00-04:00,4562.39990234375,4585.39990234375,4560.5,4574.5,8487
2026-05-15 03:00:00-04:00,4573.89990234375,4593.7998046875,4569.7998046875,4575.7001953125,8163
2026-05-15 04:00:00-04:00,4575.60009765625,4576.89990234375,4553.2001953125,4558.89990234375,8723
2026-05-15 05:00:00-04:00,4559.0,4568.2001953125,4535.39990234375,4549.7998046875,9071
2026-05-15 06:00:00-04:00,4549.89990234375,4577.0,4548.0,4570.2001953125,8044
2026-05-15 07:00:00-04:00,4570.5,4574.7998046875,4554.0,4555.89990234375,5014
2026-05-15 08:00:00-04:00,4556.0,4562.7001953125,4546.2998046875,4550.2001953125,8614
2026-05-15 09:00:00-04:00,4550.10009765625,4561.89990234375,4513.7998046875,4537.2998046875,19094
2026-05-15 10:00:00-04:00,4536.89990234375,4570.89990234375,4529.2998046875,4566.7998046875,13635
2026-05-15 11:00:00-04:00,4567.2998046875,4568.0,4538.0,4543.7998046875,7788
2026-05-15 12:00:00-04:00,4543.7998046875,4552.39990234375,4533.2001953125,4548.7001953125,5679
2026-05-15 13:00:00-04:00,4548.5,4568.7001953125,4547.2001953125,4564.0,7373
2026-05-15 14:00:00-04:00,4564.2998046875,4567.2998046875,4556.5,4563.39990234375,2804
2026-05-15 15:00:00-04:00,4563.89990234375,4564.2001953125,4548.89990234375,4549.7998046875,3691
2026-05-15 16:00:00-04:00,4550.2001953125,4561.89990234375,4537.0,4561.89990234375,2058
2026-05-17 18:00:00-04:00,4557.39990234375,4558.60009765625,4541.39990234375,4549.7001953125,2138
2026-05-17 19:00:00-04:00,4550.2001953125,4551.39990234375,4535.10009765625,4540.89990234375,1911
2026-05-17 20:00:00-04:00,4541.0,4546.0,4483.5,4518.5,9809
2026-05-17 21:00:00-04:00,4518.10009765625,4538.60009765625,4492.10009765625,4527.89990234375,8772
2026-05-17 22:00:00-04:00,4527.89990234375,4545.89990234375,4524.89990234375,4536.39990234375,4376
2026-05-17 23:00:00-04:00,4537.0,4551.39990234375,4528.0,4546.7998046875,4319
2026-05-18 00:00:00-04:00,4545.2001953125,4553.7998046875,4533.39990234375,4544.2001953125,5205
2026-05-18 01:00:00-04:00,4544.7998046875,4556.0,4533.60009765625,4534.60009765625,5303
2026-05-18 02:00:00-04:00,4534.2998046875,4551.7998046875,4533.10009765625,4550.5,6923
2026-05-18 03:00:00-04:00,4551.0,4564.0,4541.60009765625,4550.0,5760
2026-05-18 04:00:00-04:00,4550.0,4560.89990234375,4546.0,4553.7998046875,3990
2026-05-18 05:00:00-04:00,4553.89990234375,4555.7001953125,4543.7998046875,4547.0,3695
2026-05-18 06:00:00-04:00,4546.39990234375,4551.39990234375,4535.60009765625,4543.39990234375,3986
2026-05-18 07:00:00-04:00,4543.5,4571.89990234375,4533.5,4554.2001953125,9746
2026-05-18 08:00:00-04:00,4554.39990234375,4579.39990234375,4548.7998046875,4575.2001953125,9361
2026-05-18 09:00:00-04:00,4575.39990234375,4588.60009765625,4565.39990234375,4579.89990234375,12978
2026-05-18 10:00:00-04:00,4579.89990234375,4579.89990234375,4542.10009765625,4550.7998046875,15134
2026-05-18 11:00:00-04:00,4551.0,4552.39990234375,4536.2001953125,4547.7001953125,7691
2026-05-18 12:00:00-04:00,4548.60009765625,4558.7001953125,4537.60009765625,4554.39990234375,10432
2026-05-18 13:00:00-04:00,4554.2998046875,4562.5,4549.7998046875,4551.39990234375,5596
2026-05-18 14:00:00-04:00,4551.2998046875,4552.39990234375,4538.2998046875,4539.7998046875,3632
2026-05-18 15:00:00-04:00,4539.89990234375,4569.5,4539.10009765625,4562.89990234375,6702
2026-05-18 16:00:00-04:00,4563.2998046875,4571.60009765625,4562.39990234375,4570.7998046875,1323
2026-05-18 18:00:00-04:00,4570.60009765625,4582.2998046875,4570.60009765625,4578.2001953125,0
2026-05-18 19:00:00-04:00,4578.2001953125,4593.2001953125,4577.89990234375,4585.5,2156
2026-05-18 20:00:00-04:00,4585.39990234375,4593.10009765625,4564.7001953125,4566.2998046875,3854
2026-05-18 21:00:00-04:00,4565.60009765625,4575.39990234375,4557.60009765625,4567.0,3609
2026-05-18 22:00:00-04:00,4566.7001953125,4566.7001953125,4548.60009765625,4550.2998046875,4018
2026-05-18 23:00:00-04:00,4549.89990234375,4558.10009765625,4545.2001953125,4548.89990234375,3526
2026-05-19 00:00:00-04:00,4547.7998046875,4548.7998046875,4540.89990234375,4545.39990234375,2047
2026-05-19 01:00:00-04:00,4545.60009765625,4549.89990234375,4533.89990234375,4543.7998046875,4755
2026-05-19 02:00:00-04:00,4543.7001953125,4557.10009765625,4536.5,4551.2998046875,5310
2026-05-19 03:00:00-04:00,4550.39990234375,4562.7001953125,4544.7001953125,4560.7001953125,4900
2026-05-19 04:00:00-04:00,4560.7001953125,4562.5,4539.10009765625,4546.39990234375,5403
2026-05-19 05:00:00-04:00,4545.7998046875,4550.0,4538.7998046875,4545.0,3629
2026-05-19 06:00:00-04:00,4544.5,4548.0,4528.60009765625,4547.89990234375,4535
2026-05-19 07:00:00-04:00,4547.7001953125,4551.5,4533.10009765625,4534.0,3549
2026-05-19 08:00:00-04:00,4533.7998046875,4550.89990234375,4530.2998046875,4541.60009765625,6508
2026-05-19 09:00:00-04:00,4540.39990234375,4541.0,4467.10009765625,4506.7001953125,35176
2026-05-19 10:00:00-04:00,4506.60009765625,4517.0,4487.0,4496.89990234375,16526
2026-05-19 11:00:00-04:00,4497.89990234375,4512.89990234375,4492.7998046875,4511.7001953125,7388
2026-05-19 12:00:00-04:00,4512.0,4516.0,4499.5,4511.2001953125,4793
2026-05-19 13:00:00-04:00,4511.0,4514.60009765625,4502.60009765625,4504.60009765625,4982
2026-05-19 14:00:00-04:00,4504.5,4507.5,4493.10009765625,4496.7998046875,2427
2026-05-19 15:00:00-04:00,4496.39990234375,4500.7001953125,4484.7998046875,4487.0,3410
2026-05-19 16:00:00-04:00,4486.89990234375,4491.89990234375,4484.2998046875,4485.39990234375,1485
2026-05-19 18:00:00-04:00,4486.60009765625,4488.7998046875,4480.0,4487.60009765625,0
2026-05-19 19:00:00-04:00,4486.5,4499.5,4482.89990234375,4491.7998046875,2458
2026-05-19 20:00:00-04:00,4492.2001953125,4512.0,4482.2001953125,4503.89990234375,3532
2026-05-19 21:00:00-04:00,4503.7998046875,4509.2998046875,4458.0,4484.2998046875,7224
2026-05-19 22:00:00-04:00,4484.0,4489.60009765625,4460.60009765625,4467.2001953125,4493
2026-05-19 23:00:00-04:00,4467.39990234375,4469.2001953125,4455.0,4467.10009765625,3805
2026-05-20 00:00:00-04:00,4465.7998046875,4472.5,4458.60009765625,4464.2001953125,2324
2026-05-20 01:00:00-04:00,4464.0,4481.7998046875,4463.7998046875,4475.2001953125,3475
2026-05-20 02:00:00-04:00,4474.7998046875,4481.10009765625,4463.60009765625,4476.7001953125,4796
2026-05-20 03:00:00-04:00,4476.39990234375,4488.7001953125,4474.5,4480.89990234375,5645
2026-05-20 04:00:00-04:00,4481.10009765625,4492.7998046875,4479.10009765625,4486.5,5231
2026-05-20 05:00:00-04:00,4486.2001953125,4494.2001953125,4475.10009765625,4487.5,8041
2026-05-20 06:00:00-04:00,4487.5,4499.7998046875,4487.2998046875,4497.10009765625,5096
2026-05-20 07:00:00-04:00,4497.5,4503.7001953125,4493.10009765625,4501.2001953125,5318
2026-05-20 08:00:00-04:00,4501.0,4508.10009765625,4495.2998046875,4499.0,9966
2026-05-20 09:00:00-04:00,4499.0,4509.0,4484.60009765625,4485.7001953125,11611
2026-05-20 10:00:00-04:00,4485.5,4540.5,4469.10009765625,4534.39990234375,26367
2026-05-20 11:00:00-04:00,4534.7998046875,4558.39990234375,4526.5,4532.10009765625,14832
2026-05-20 12:00:00-04:00,4532.10009765625,4538.7998046875,4527.10009765625,4537.5,6808
2026-05-20 13:00:00-04:00,4537.7001953125,4542.0,4533.0,4535.10009765625,6397
2026-05-20 14:00:00-04:00,4534.60009765625,4548.5,4532.2998046875,4545.60009765625,3543
2026-05-20 15:00:00-04:00,4545.7998046875,4553.7998046875,4544.89990234375,4548.10009765625,3444
2026-05-20 16:00:00-04:00,4548.39990234375,4553.2001953125,4544.5,4546.2001953125,2282
2026-05-20 18:00:00-04:00,4548.0,4549.89990234375,4536.0,4541.2001953125,0
2026-05-20 19:00:00-04:00,4540.89990234375,4548.60009765625,4535.60009765625,4548.0,1374
2026-05-20 20:00:00-04:00,4548.2998046875,4554.60009765625,4538.7001953125,4547.0,2182
2026-05-20 21:00:00-04:00,4548.0,4572.39990234375,4541.39990234375,4562.89990234375,5859
2026-05-20 22:00:00-04:00,4562.60009765625,4566.7998046875,4533.2001953125,4535.2998046875,3748
2026-05-20 23:00:00-04:00,4534.60009765625,4541.7001953125,4528.2998046875,4529.89990234375,2257
2026-05-21 00:00:00-04:00,4529.39990234375,4541.60009765625,4528.39990234375,4540.0,1629
2026-05-21 01:00:00-04:00,4539.7998046875,4541.60009765625,4519.0,4528.89990234375,3253
2026-05-21 02:00:00-04:00,4528.0,4541.2001953125,4520.0,4523.10009765625,4701
2026-05-21 03:00:00-04:00,4522.89990234375,4525.7998046875,4513.2001953125,4520.7998046875,4691
2026-05-21 04:00:00-04:00,4520.89990234375,4538.2001953125,4519.2001953125,4534.2998046875,5113
2026-05-21 05:00:00-04:00,4533.7001953125,4544.2001953125,4528.7998046875,4531.7001953125,4265
2026-05-21 06:00:00-04:00,4531.60009765625,4537.60009765625,4505.7001953125,4511.89990234375,7174
2026-05-21 07:00:00-04:00,4512.2998046875,4522.5,4508.7998046875,4515.0,3005
2026-05-21 08:00:00-04:00,4515.2001953125,4520.2001953125,4501.39990234375,4505.0,11145
2026-05-21 09:00:00-04:00,4505.10009765625,4522.2998046875,4488.2998046875,4513.7001953125,14316
2026-05-21 10:00:00-04:00,4514.10009765625,4516.7001953125,4499.2001953125,4510.0,22074
2026-05-21 11:00:00-04:00,4510.5,4517.0,4498.0,4513.0,13713
2026-05-21 12:00:00-04:00,4513.2001953125,4522.39990234375,4513.10009765625,4520.7001953125,7374
2026-05-21 13:00:00-04:00,4521.0,4561.2001953125,4515.0,4553.10009765625,16159
2026-05-21 14:00:00-04:00,4553.0,4557.7998046875,4528.60009765625,4533.7001953125,5574
2026-05-21 15:00:00-04:00,4533.39990234375,4545.0,4531.2998046875,4544.10009765625,3176
2026-05-21 16:00:00-04:00,4543.89990234375,4545.89990234375,4540.7998046875,4544.2001953125,2517
2026-05-21 18:00:00-04:00,4544.2001953125,4547.0,4540.39990234375,4544.10009765625,0
2026-05-21 19:00:00-04:00,4544.39990234375,4545.7998046875,4532.7001953125,4536.0,934
2026-05-21 20:00:00-04:00,4536.2001953125,4541.89990234375,4526.5,4528.39990234375,1793
2026-05-21 21:00:00-04:00,4527.60009765625,4537.2998046875,4521.7001953125,4526.7001953125,2528
2026-05-21 22:00:00-04:00,4526.89990234375,4530.39990234375,4519.39990234375,4523.7998046875,1882
2026-05-21 23:00:00-04:00,4523.89990234375,4530.5,4519.7001953125,4529.89990234375,1889
2026-05-22 00:00:00-04:00,4530.60009765625,4533.7998046875,4526.60009765625,4528.10009765625,1152
2026-05-22 01:00:00-04:00,4528.39990234375,4535.39990234375,4508.2001953125,4512.39990234375,2984
2026-05-22 02:00:00-04:00,4511.89990234375,4529.60009765625,4511.10009765625,4527.7001953125,4267
2026-05-22 03:00:00-04:00,4527.2001953125,4528.2001953125,4516.7001953125,4522.7001953125,3594
2026-05-22 04:00:00-04:00,4522.7001953125,4531.89990234375,4516.89990234375,4522.89990234375,4597
2026-05-22 05:00:00-04:00,4522.39990234375,4536.7001953125,4515.0,4532.89990234375,5303
2026-05-22 06:00:00-04:00,4532.89990234375,4537.60009765625,4511.39990234375,4515.5,5689
2026-05-22 07:00:00-04:00,4515.7001953125,4525.7998046875,4512.0,4521.5,3528
2026-05-22 08:00:00-04:00,4521.10009765625,4537.39990234375,4515.7001953125,4529.5,10425
2026-05-22 09:00:00-04:00,4529.60009765625,4535.7001953125,4510.0,4514.5,10329
2026-05-22 10:00:00-04:00,4514.5,4515.0,4488.0,4501.39990234375,14962
2026-05-22 11:00:00-04:00,4501.60009765625,4523.2001953125,4501.0,4521.0,7937
2026-05-22 12:00:00-04:00,4521.2998046875,4528.39990234375,4512.7998046875,4516.2998046875,5715
2026-05-22 13:00:00-04:00,4516.5,4529.89990234375,4514.5,4520.2001953125,7341
2026-05-22 14:00:00-04:00,4520.5,4522.7001953125,4513.5,4517.0,3408
2026-05-22 15:00:00-04:00,4516.89990234375,4517.7001953125,4505.60009765625,4510.0,3717
2026-05-22 16:00:00-04:00,4510.10009765625,4523.2001953125,4505.39990234375,4523.2001953125,1621
2026-05-26 00:00:00-04:00,4542.7001953125,4543.60009765625,4523.89990234375,4526.10009765625,4458
2026-05-26 01:00:00-04:00,4525.7998046875,4535.60009765625,4523.39990234375,4527.7998046875,3073
2026-05-26 02:00:00-04:00,4527.89990234375,4536.7001953125,4527.39990234375,4531.7998046875,5367
2026-05-26 03:00:00-04:00,4531.89990234375,4539.89990234375,4521.7998046875,4538.60009765625,5737
2026-05-26 04:00:00-04:00,4539.0,4539.60009765625,4520.2001953125,4524.7001953125,8306
2026-05-26 05:00:00-04:00,4524.2998046875,4527.2001953125,4512.2998046875,4523.10009765625,8433
2026-05-26 06:00:00-04:00,4523.0,4540.89990234375,4519.5,4534.89990234375,9571
2026-05-26 07:00:00-04:00,4535.10009765625,4537.0,4503.0,4507.5,14849
2026-05-26 08:00:00-04:00,4507.10009765625,4524.2998046875,4500.2001953125,4520.7001953125,16727
2026-05-26 09:00:00-04:00,4520.60009765625,4532.2998046875,4512.60009765625,4514.60009765625,19814
2026-05-26 10:00:00-04:00,4515.10009765625,4525.60009765625,4508.2998046875,4515.60009765625,16707
2026-05-26 11:00:00-04:00,4515.60009765625,4515.7998046875,4502.5,4506.7001953125,13472
2026-05-26 12:00:00-04:00,4506.5,4512.0,4499.2998046875,4505.2001953125,7572
